transaction_amount,transaction_frequency,distance,account_age_days,transaction_recency,unusual_activity_flag,num_unique_devices,num_unique_locations,blacklist_whitelist_status,transaction_amount_deviation,credit_score,account_status,is_fraud,fraud_score
195.2861096208623,18,4.687904098532147,1982,141,1,4,5,blacklist,237.91235901795181,408,active,1,0.10349368448042084
377.2110958919839,45,301.97563552048365,792,27,0,4,7,blacklist,295.7827243856338,628,active,0,0.264621143391779
615.7895680423649,25,337.43769943239755,2576,212,1,6,6,whitelist,423.19933576732456,378,active,0,0.3801014305539284
703.6165796697137,29,805.6267984995322,1605,194,1,7,6,whitelist,232.73263384763814,654,inactive,0,0.04145683372176612
854.2905262975476,35,26.013129297457805,2888,129,0,5,6,whitelist,69.54202581532343,813,active,0,0.36659867345432573
793.471530296246,34,853.5124296785914,1396,99,0,6,4,whitelist,285.5876479039948,612,inactive,1,0.6545800219709069
895.3542107103649,40,945.4550009753912,823,42,1,7,2,whitelist,372.72185745794036,735,active,0,0.6136393390079344
51.522678718745745,31,67.65711646743866,1554,4,1,8,9,blacklist,179.48544404929856,769,active,0,0.40676191336183176
650.3637944952748,38,82.22196241147984,3549,13,0,4,7,blacklist,131.04688611627623,615,inactive,1,0.7880076708597563
252.00213648883073,18,66.56395752705457,3314,195,1,6,2,blacklist,284.2196154150655,711,active,1,0.6761969320825629
476.34670018741923,39,587.64558622291,2836,270,0,5,1,blacklist,28.8572664567166,348,inactive,0,0.37958208089318457
902.7274739299146,10,204.99695827153687,1309,177,1,5,7,blacklist,82.95888053106864,641,inactive,0,0.8076281551450948
44.16360059011459,39,991.6251089521637,663,221,0,3,2,blacklist,226.19784990159252,502,inactive,1,0.9382980263211891
57.94449333715956,33,310.2725780591031,2572,141,0,1,6,blacklist,164.172017385591,313,inactive,0,0.43230771632143783
581.0728923392589,40,354.891247356062,1528,126,1,8,2,whitelist,151.1671151130825,386,active,1,0.7323424289080352
302.5906982103897,32,292.2783923692111,2385,29,0,2,9,whitelist,13.789388599014297,309,active,0,0.6732787273143077
474.99907705608393,10,901.7700650639728,1816,345,0,7,3,whitelist,361.76960519369396,652,inactive,1,0.869947505846564
150.22135841822345,35,932.8076638319268,3117,69,0,6,8,whitelist,348.741664346829,552,inactive,0,0.6094763010306945
550.3133443676494,27,369.8578779804259,3220,103,0,8,1,whitelist,488.875648410947,374,inactive,0,0.6261993883731088
458.39732178349556,12,645.2043740856926,1144,18,0,2,9,blacklist,159.65095103608868,789,active,0,0.7177406474106117
449.63166266640565,3,168.53350197456018,3112,304,0,7,1,blacklist,388.23354793658757,307,active,0,0.9065330810382748
804.1948096362358,25,338.89017333491324,2064,14,1,1,2,whitelist,146.74859120125328,508,inactive,1,0.7643272072373619
172.46247598478706,29,98.75534228720484,1746,323,0,5,3,whitelist,209.43261168488954,403,inactive,0,0.9902479507314756
840.6568836730604,31,44.382386289286366,2061,317,0,9,6,whitelist,43.08309590735626,571,active,1,0.5284386849244277
444.6513442844152,23,518.3184000785805,220,174,1,7,2,blacklist,191.40806719862414,434,inactive,1,0.4407736244535908
582.4428528587999,31,459.71780296062036,1716,351,1,4,7,whitelist,345.84608442313146,509,active,1,0.9129547735277657
272.2379695025871,41,164.41428338246124,3517,271,0,2,9,whitelist,108.07995387067531,400,inactive,1,0.3044036701823033
532.3547616933281,49,132.0408219475233,1213,268,0,8,7,blacklist,165.25730252739845,557,active,1,0.4176171498591026
481.89916451860705,34,392.71060796698674,2882,202,1,9,4,whitelist,291.88651019595187,624,inactive,1,0.948422306186441
774.7058673980703,7,741.9514544455208,1952,158,0,1,7,whitelist,85.60349910321818,747,active,1,0.7183812747116258
528.90278585958,48,51.703750075248635,764,139,1,9,3,blacklist,84.78534855750647,666,inactive,0,0.16707463498661268
855.7371718458916,36,917.5431157942032,1227,333,1,2,9,blacklist,450.528804754086,357,active,0,0.1805216606978297
352.0223628326828,28,453.9295797337719,3100,218,0,7,4,whitelist,413.05180620141545,307,inactive,0,0.3398412149378449
508.2579211789776,32,952.2708143214928,2666,359,0,9,2,blacklist,75.88205132994113,451,inactive,1,0.8869331104752293
573.2892937642027,47,766.1083751114646,2717,282,1,4,6,whitelist,499.0808765449846,795,inactive,1,0.8727068195775757
807.2900487113282,48,819.2974817085193,2480,248,0,8,2,whitelist,310.8320967499863,838,inactive,1,0.8219668354259914
490.24188670521767,20,327.27302690242345,2064,310,1,6,7,blacklist,253.5590289070111,791,active,1,0.37699579699806485
479.1748572872167,28,499.9582017083727,2266,329,0,1,3,whitelist,235.72721670053193,805,active,1,0.5893030349827032
219.59923193720255,35,23.091532998518403,772,308,1,9,5,whitelist,136.34717316357708,688,inactive,0,0.43233127989247566
461.5421870348584,6,719.7550754345032,569,350,1,1,5,blacklist,180.97655855075433,449,active,1,0.4463822286696484
693.1547458247828,32,964.2493321602882,759,250,0,3,2,whitelist,413.3263625927817,717,active,0,0.5336188886049428
262.1747088179534,45,465.9277612656002,3434,2,1,8,9,whitelist,203.7660450238331,342,active,0,0.07261359012651669
470.1280046012001,19,42.5291343314792,3179,294,0,1,6,blacklist,226.53442707969361,459,active,1,0.8047475567446144
463.8032952232265,6,743.4799379827721,2491,253,1,3,2,blacklist,59.96844749093155,819,inactive,1,0.2794080667480838
450.655425000837,30,633.8995899476814,1813,329,1,5,5,blacklist,220.10166379249335,451,active,1,0.7002287621913481
496.66405401335936,12,24.642986431147374,3515,201,0,8,1,whitelist,34.69078776419043,499,inactive,1,0.9466716559183967
472.3048477497597,38,770.5077794532427,3358,329,1,6,8,blacklist,372.16550406187014,633,inactive,0,0.22484692227568936
315.6778773952499,23,172.29263009625816,2049,2,0,3,4,blacklist,233.18497798325834,441,active,1,0.3457698892090585
683.4678785280205,49,389.74166892450745,1389,106,0,5,2,blacklist,267.65230416727826,623,active,0,0.07538911342708476
17.129727577451238,6,289.5997163718601,793,205,1,5,7,whitelist,116.38798570925513,339,inactive,0,0.27688341587152143
259.5803367991053,31,646.3082937269305,3354,86,0,2,5,blacklist,104.02348700674446,772,inactive,1,0.38020545518922866
520.0720812861273,45,981.3086217003644,2899,326,1,6,4,blacklist,79.17942702145031,728,active,0,0.6373769824879324
289.0073712397109,18,764.6779281188548,3338,303,1,8,4,whitelist,70.92404221346548,515,active,1,0.5103492286628628
148.22644354814076,24,805.1313904724617,978,47,0,1,4,whitelist,273.6616083803472,312,inactive,1,0.27326804459955645
182.54937825158046,18,885.5419367606332,1213,54,0,3,6,blacklist,487.2860146859411,438,inactive,0,0.37378409751885855
313.89889596009283,33,26.269681606717388,2552,184,1,4,8,whitelist,303.26291168513706,802,inactive,0,0.9644894373438329
351.39992962511633,13,627.9820515836974,2695,61,0,5,5,blacklist,41.576783429795704,489,inactive,1,0.11783773976831846
718.0091236887779,48,418.45153146280103,590,207,1,1,7,whitelist,198.04232911109955,548,active,1,0.0753260667924881
499.75347295791175,7,109.95092164249488,2854,190,1,4,2,blacklist,305.2116777864682,516,active,1,0.7014500389442139
182.8624120286449,48,875.0086111044997,1104,35,0,6,9,whitelist,276.791963210148,580,active,0,0.5292423636683395
993.7253249460477,37,157.1127053017418,3624,126,0,7,6,whitelist,286.1113809020352,654,active,1,0.5665446810470384
335.19610953016536,24,166.56680621742436,2243,150,1,9,5,blacklist,451.37842587764084,824,active,0,0.4887465207247791
38.77578067584713,30,32.62348381708813,839,203,1,3,7,blacklist,370.09989532929694,463,active,0,0.6143755578322936
193.111671858587,14,49.159469103442596,525,360,0,1,8,whitelist,83.8233548417075,517,inactive,0,0.9794051456765438
984.2357639716773,27,314.71942170324985,1489,334,0,7,2,blacklist,211.27751107630104,673,active,0,0.9109024641646428
832.2256440227928,10,241.84328210996787,1232,105,1,7,4,whitelist,420.85719766917265,560,inactive,1,0.6469326536042677
947.6168489242216,3,775.6838739471821,3284,29,0,5,9,whitelist,458.6691166875083,525,active,1,0.05550203427481737
170.3387951298222,11,622.7650511978902,156,278,0,3,1,whitelist,328.9985779268516,482,inactive,0,0.8549082981777263
844.002355896952,49,558.5681066329831,956,106,0,4,2,blacklist,304.3825870587312,724,active,1,0.55149887134939
219.13861652225256,35,280.61730881623015,3548,267,0,7,7,blacklist,403.3168330497619,419,inactive,0,0.6374445553125309
410.57028106863834,13,126.89091529374019,418,169,1,4,6,whitelist,449.1252091834734,608,inactive,1,0.5025834666042146
965.52388863751,30,180.15268485516333,3536,194,0,3,3,blacklist,445.9809707386411,451,inactive,1,0.3857396395313477
153.16885083472383,5,1.3033074546539014,3007,216,1,6,7,whitelist,481.2014378319268,445,active,0,0.6908627117145963
564.7658291884698,34,655.5076979718456,449,201,1,6,7,blacklist,392.7236220726151,508,active,1,0.7418312502320039
440.05499027475855,26,340.16418734404806,1220,181,1,6,6,blacklist,63.39205554391797,554,inactive,1,0.0814746568304957
546.6182414184441,21,0.19648609414102403,3371,280,0,5,6,whitelist,432.4224089446262,380,active,1,0.4483548436228938
20.277141947951453,47,274.3656551796687,2145,261,1,7,5,whitelist,479.2584300152899,524,inactive,1,0.9868873753441286
769.8860981493126,39,619.4994233425847,116,303,1,6,9,blacklist,366.0802971767979,768,inactive,1,0.21028351107601173
306.4979408383109,15,698.8022636936199,1444,99,1,2,5,whitelist,467.07733158542203,463,inactive,1,0.7684237282516478
594.7284936992063,16,583.2302764223092,2525,152,1,5,1,blacklist,429.4833143194,519,inactive,1,0.6594579706593594
462.7905222611471,33,678.866543956661,2461,342,0,1,2,blacklist,471.42248017059956,767,inactive,0,0.01242103506452552
217.9207586124198,21,100.35159948513983,871,297,1,5,9,blacklist,328.5147477002806,643,inactive,0,0.6900083020592588
120.32069961045228,1,660.4202642088811,1636,362,1,3,7,blacklist,96.49424016560509,727,active,0,0.388691406427891
352.5034783540886,39,442.10960347593385,3257,233,0,7,7,whitelist,42.31973207233863,836,inactive,0,0.21442367468278278
333.2426485045034,6,313.27902668293916,2044,255,0,2,2,blacklist,111.38279305614441,521,active,1,0.9515015955229728
338.9888148549537,37,646.1196296258605,3525,192,1,9,4,whitelist,396.02602914833665,655,active,1,0.18497518062745633
359.82253053755943,48,170.68001563035372,2831,209,0,3,1,whitelist,138.41354548239732,519,inactive,0,0.5571383820948448
910.0455163200659,42,277.4625905681439,15,316,1,7,2,blacklist,237.128342125084,768,inactive,1,0.034111831216320554
850.98104599969,3,475.26815959852695,2631,9,1,6,3,whitelist,241.9582432537119,498,inactive,0,0.8387296769411098
32.85088981334988,43,614.4027540893674,2700,227,0,2,4,whitelist,328.6351691678177,835,inactive,1,0.9314891038710092
575.1866675871773,27,725.5035952201135,511,43,0,6,1,blacklist,241.89672654852635,668,active,1,0.6486968803970459
548.5723523431334,8,664.743602178901,2035,177,0,2,2,blacklist,238.3655554988071,593,active,1,0.24141835389565303
884.9674685753134,20,238.55355526004175,1130,320,1,2,9,blacklist,20.978605051164003,613,active,1,0.639386055468444
77.09880851018356,12,147.64559702624115,543,291,0,7,1,whitelist,17.194896519762526,664,active,1,0.30230894103053596
360.84949662358065,18,713.8258967049604,2703,171,0,3,7,blacklist,411.63157933280553,770,inactive,0,0.6999277817974098
892.5217993215597,6,165.58153693631206,2495,199,0,2,9,whitelist,196.29687808358642,703,active,1,0.533956578824133
910.0693085327517,43,808.6205269039034,881,347,1,3,5,blacklist,480.55077553486746,351,active,0,0.1163491254545671
577.3094019122075,44,851.0238277562397,2981,144,0,4,3,blacklist,447.22352569978113,403,inactive,0,0.41969462026800897
150.34740064307525,32,440.43911860181885,430,262,0,8,1,blacklist,302.2324379308833,787,active,0,0.705631295339972
508.13685077442136,7,363.66038157525503,3364,276,0,9,7,whitelist,277.01881370428805,778,inactive,1,0.37271684446064257
58.37469095280122,3,826.8667308179934,2025,246,0,5,3,whitelist,78.49185722399099,452,inactive,1,0.354203006963968
890.7400022932543,35,290.63814583632063,3000,162,0,9,1,whitelist,129.43159455130328,654,active,1,0.08648344817378628
342.3294579306676,40,19.047970076161548,1376,64,0,1,1,whitelist,292.21324086193476,526,inactive,0,0.4952684239746714
72.06232008799091,10,14.58666566947031,1571,38,0,4,7,blacklist,146.20440334390634,455,active,1,0.9893561523548252
691.243189560058,7,726.2152134981897,1672,245,0,5,8,blacklist,442.87254516407415,611,inactive,0,0.6005199570227624
414.6306984095123,21,871.7281605466416,1825,319,1,3,5,blacklist,81.20900256437186,349,active,0,0.01763300491078368
640.6905880540398,42,616.6908292073146,1599,52,1,3,6,blacklist,61.73333696469879,849,active,1,0.739189903057998
25.200615594082777,15,474.0755375385303,2231,36,1,8,7,blacklist,231.30660585718226,668,inactive,1,0.8182463462835796
425.26151516817663,26,493.65251807984765,2261,94,1,4,1,blacklist,5.370489832796254,794,active,0,0.971450768462597
201.71256970955037,20,409.99037106526094,2220,259,1,8,4,blacklist,372.1939536071937,758,active,1,0.3097859508204025
63.338158563691934,7,546.9370923383676,1251,329,0,1,2,whitelist,360.9738823767105,461,inactive,0,0.8093931746187178
733.3602685654074,16,164.16185532524352,3195,222,1,9,1,whitelist,113.67611746791117,459,inactive,1,0.5028351711346953
103.45986464133343,26,718.8558328839371,3354,119,0,1,4,blacklist,39.402358108426185,488,active,0,0.5900192105619959
471.22677864183566,4,163.84618936591622,865,165,1,5,6,blacklist,241.6241550330051,669,active,1,0.24523888538619731
28.426315016535415,2,19.078501424754755,374,228,0,7,3,whitelist,419.3830325933101,446,inactive,1,0.5149236855469287
696.0593715710908,37,486.97231242735404,710,7,0,1,1,whitelist,119.08794999908673,797,active,0,0.4432740096635689
295.3614374503713,11,13.22869291775508,3613,233,1,6,8,whitelist,225.9185309740821,384,inactive,1,0.12226756566934072
100.22924455431078,23,379.24418517062986,271,24,0,7,6,whitelist,94.77881130184035,489,active,0,0.3758523597570419
126.50694444702938,44,841.027643104854,2575,203,0,6,1,blacklist,372.1120107096424,742,active,1,0.19126724288241992
290.09299108962364,46,454.51825911465426,1833,312,0,9,5,whitelist,334.1630266506559,432,active,1,0.4553000765471945
552.1395738489166,26,577.3556837756383,2449,32,1,5,8,blacklist,124.10576193152856,402,inactive,1,0.826912200063237
591.2978368393075,21,826.9372542403876,3278,105,0,7,6,blacklist,166.0859518589098,671,inactive,1,0.08773022687058574
269.49976010059015,14,260.57007141142276,1619,55,0,5,9,blacklist,416.62045603207736,776,inactive,1,0.8619724185477236
446.37189849064765,36,498.3572093952593,3561,290,1,9,2,blacklist,268.09641318019993,406,inactive,1,0.7417651435171728
897.5977461249829,29,750.3127677288167,1860,10,0,3,1,blacklist,400.3223877364108,570,inactive,0,0.5876315566825017
593.2133605032776,4,203.9497246533738,2542,118,0,8,2,blacklist,394.94736807262814,582,inactive,0,0.41473689632010957
117.31002450183803,23,41.293156510778914,2664,237,0,1,5,blacklist,283.1418706385424,606,inactive,0,0.8864953297774998
930.070905459039,21,939.9708706883061,3178,308,1,9,5,whitelist,344.9029831655977,752,inactive,0,0.3824747086222602
495.21662678901566,14,750.7865768786352,2026,143,1,6,7,blacklist,379.4242300541693,428,inactive,1,0.5381192594445334
643.922370813179,27,714.7217384496521,2697,75,1,2,1,blacklist,161.70726608560042,671,inactive,1,0.48956337829941377
479.600906345144,2,22.70796068424563,3475,14,1,8,9,whitelist,36.476447077924966,562,active,0,0.8260929860314845
367.06844465396006,15,649.9058176061789,1268,332,0,9,2,whitelist,81.22792669861178,539,inactive,0,0.14282830460707474
575.9675269392177,35,505.2407589876342,2986,197,1,3,6,blacklist,257.906636985992,766,inactive,0,0.6448576355653267
53.78225591274376,39,793.6392952447304,1931,33,0,7,1,blacklist,231.20982666668732,544,inactive,1,0.8174718869948411
786.5987813674558,30,334.877360482589,2901,228,1,4,5,blacklist,344.2816918260938,743,active,0,0.18258089300527325
605.8428530528927,19,910.7437851335502,2688,348,1,5,5,whitelist,150.7664560996088,749,active,1,0.20081796604643543
27.032121008567035,10,634.9000598091155,3449,44,1,9,8,whitelist,302.00138864094794,373,inactive,1,0.830676935282151
558.6316503265767,40,165.2122528271308,1119,299,0,9,7,whitelist,413.4466930404853,829,active,0,0.9981472159159288
904.452167979153,17,190.6779842551757,1621,169,1,7,3,whitelist,457.85643011026525,531,active,0,0.7079893240123819
265.4719741241729,4,35.81227494749684,2741,77,1,9,7,whitelist,163.10749001373915,663,inactive,0,0.33808514779341137
420.08164784510933,1,798.8450714678144,623,97,1,1,1,whitelist,8.103686963829404,443,active,0,0.2320534005415592
404.4262793378193,12,838.2213760764212,177,287,0,4,8,blacklist,116.5531525443424,789,inactive,1,0.9347910147971464
236.40869234460754,13,349.9716966090951,529,161,0,7,8,blacklist,407.8136876084642,747,active,1,0.28429818657166406
526.2395065329312,4,16.937840040333274,1020,8,1,6,4,whitelist,394.7130955895125,544,active,0,0.7542155189961748
316.10385065511343,3,952.7646631994103,1468,286,0,8,9,blacklist,351.4587182813666,731,inactive,1,0.7565985402570352
895.0208899417211,48,908.9707660569875,1076,269,1,6,9,whitelist,426.8176957121658,436,inactive,1,0.3131467571300356
354.09691058660337,31,515.4174936500855,2553,38,1,1,6,whitelist,488.9445198220419,374,inactive,1,0.8910389820220338
215.92920799905667,41,32.49183587930582,1509,174,0,1,5,blacklist,135.95371072598783,692,inactive,0,0.5596866317592969
346.41869579516435,29,724.7499490349278,2170,114,0,6,7,blacklist,428.9620289477207,642,active,1,0.525378806799704
340.74112019541815,27,369.36508356750795,2770,334,0,4,5,blacklist,113.59822437687517,761,active,1,0.3927915726389538
391.5034918442245,3,986.7260795267745,2034,11,0,3,1,blacklist,364.9375166178949,347,active,0,0.14451580254310414
566.4985162592908,19,561.1794184879176,75,255,0,2,3,blacklist,195.0846118382889,512,active,1,0.817833601538627
82.24467891276328,9,596.8713350125722,768,276,1,8,6,whitelist,421.1421100207324,364,active,0,0.10379367609070322
841.7131751905465,47,572.9893855645266,2066,106,1,6,8,whitelist,37.476554577962176,724,active,0,0.9660744064804959
437.08293439639897,40,758.2502621972892,1138,120,0,7,4,blacklist,413.20733565461626,532,inactive,0,0.49422320974017164
74.39915486833071,5,843.6222371996274,2466,167,0,1,3,whitelist,390.60060271144334,734,active,0,0.8319415277703296
899.8232066229101,40,575.8922611781653,3475,269,0,2,1,blacklist,341.5736297227578,310,inactive,0,0.5312992813023494
222.15091849833567,2,518.3429096150143,950,5,0,7,8,blacklist,182.9727858394664,300,active,0,0.9170476389824636
880.3058247300553,36,977.0398507884343,3289,59,0,8,8,blacklist,429.4237400924307,465,inactive,1,0.5790769169832022
738.677922488961,22,802.3419491215036,3173,332,0,9,4,blacklist,466.2609084611571,470,active,0,0.3628566997579341
636.7604569471208,15,665.4505680971746,2406,15,1,2,3,whitelist,407.1589071636158,672,active,0,0.25507480235940017
730.9160898515943,31,978.5693998410143,817,102,1,5,3,blacklist,489.97936495834483,760,inactive,0,0.8017634294543391
319.0520733659006,2,306.9897314457506,2956,35,0,4,7,whitelist,197.5186614855588,634,active,0,0.9519998049349341
931.4268043260203,40,66.16021661830752,2849,248,1,2,5,whitelist,440.2697657368657,773,inactive,1,0.5413095049569876
211.795645531177,46,443.28035568131475,583,61,1,7,2,blacklist,369.7934015546516,810,active,1,0.553030198624125
147.90111968726302,15,701.369688801308,2891,10,1,7,1,whitelist,266.6982218198569,512,inactive,1,0.9802201894422699
225.2894671135474,16,533.0564162546669,2049,113,0,3,1,blacklist,62.84703151777343,771,inactive,1,0.24614261880923605
339.87109960135587,40,739.5010881414306,815,44,0,5,2,whitelist,4.116187226194167,572,active,0,0.8746801241514954
971.995639117058,40,214.81887085243767,2703,60,0,4,5,whitelist,145.9837623643662,649,inactive,0,0.5695802113113437
74.815627919881,20,293.573336564376,1797,197,1,5,8,whitelist,453.7886188478458,686,inactive,0,0.8494047034321529
462.4999030794899,3,187.3379181877325,1246,72,0,9,7,whitelist,409.848455207987,779,inactive,0,0.6646965412294469
394.2303549148529,17,779.3558291360813,2183,89,1,6,6,blacklist,328.0710935615238,470,active,1,0.8896435843417638
910.9973262221725,48,817.2806373761798,2041,43,1,4,8,whitelist,69.0614598688365,738,inactive,0,0.2593091448853637
987.6641436686837,10,309.1963198761427,3549,190,0,3,7,blacklist,215.11837123380883,505,inactive,1,0.2150195404038453
204.281356739663,21,413.27528359174994,2560,217,1,1,2,whitelist,187.93128635351437,345,inactive,1,0.5872061105684068
584.1045842987122,35,471.37819436151665,3285,347,0,7,6,whitelist,469.69695677117215,792,inactive,0,0.6697314458722067
320.1958146260528,13,462.3176434877202,2336,58,1,8,6,blacklist,402.5139015498672,631,active,1,0.4553679664409145
908.4522886314905,14,223.44115143843356,2536,327,1,9,4,whitelist,256.62650838389175,718,active,0,0.7704299036655093
623.5983476288079,29,750.8264579124221,2169,290,0,5,8,whitelist,263.77133905554706,820,inactive,1,0.9194605131449842
818.2141059535332,47,490.46854865132593,3302,254,1,3,8,whitelist,345.45507102858767,619,active,1,0.09762629439489678
110.50140369599974,44,567.7413146999037,2128,163,0,5,6,whitelist,276.2799326034827,595,active,1,0.21096272573779185
916.8699618989509,36,193.9131272409378,3536,123,0,1,9,blacklist,372.6679244124748,682,inactive,0,0.6270423922240137
436.4734343949111,15,669.3391489464316,2007,347,0,5,2,blacklist,46.77800767263235,456,active,0,0.5276941903116796
433.3176250651119,11,475.10043456378713,183,33,1,9,6,blacklist,74.61821417782599,718,active,1,0.5498083526257411
703.2333653138704,11,244.88179110591867,2554,350,0,8,1,whitelist,487.10252497474227,665,inactive,1,0.42317613327188275
358.16728401984614,6,706.9043977172148,3371,197,0,4,1,whitelist,498.20984273948636,717,active,1,0.21314208504067866
948.7541198924805,31,846.6632755416595,2909,228,0,3,1,blacklist,460.17741893493206,823,inactive,0,0.12460030835565139
238.6160482845218,12,898.3450491651352,2237,147,1,9,2,whitelist,37.128556421620665,465,active,0,0.7325098967580481
121.72956195755556,1,571.737267987113,3149,38,0,7,7,blacklist,216.7244144134017,316,active,1,0.526192264861814
436.13210000374374,24,322.7789790686939,2427,48,1,7,1,whitelist,58.11152536170483,825,inactive,0,0.8849476706225735
276.95988328181625,15,442.4949043288985,1324,145,0,6,4,whitelist,63.05089215966048,502,active,0,0.12369754160190438
395.7421099730653,38,550.2390776905645,3276,244,1,4,8,whitelist,391.48283441517117,495,inactive,0,0.16540074152443818
882.5698177364434,21,167.1822327763094,2077,291,0,9,3,whitelist,20.573734053977056,750,inactive,1,0.4018496031738007
282.5131402422943,14,315.1974194907348,2518,67,1,3,6,whitelist,296.40580101212197,699,active,0,0.8718681843506411
191.40954775379961,6,633.8336099425696,1527,303,0,6,7,whitelist,342.86809802027716,555,inactive,1,0.21236902161608717
450.6302837586409,2,99.54273395077851,682,228,1,2,8,blacklist,492.2322125674273,744,inactive,0,0.2308850613063833
829.2436709880931,10,747.4933806588895,289,312,0,5,4,whitelist,118.96705196268731,313,inactive,1,0.078417553850754
251.32072850302967,31,759.5037274256739,1931,123,1,1,8,blacklist,93.12203144754693,692,active,0,0.9714676649289743
435.3471492733852,16,874.1822781767471,393,359,1,8,6,blacklist,302.9391069586963,682,active,1,0.5374681953910381
875.4642517770681,34,2.033066246181492,1552,170,0,1,5,blacklist,229.97261556863836,398,active,1,0.7825458829377319
145.90366270583328,21,325.57468081432484,1576,298,0,3,8,whitelist,333.8515426003183,598,inactive,0,0.16664422896343856
716.1751391608951,1,162.377514196395,1852,258,1,1,3,blacklist,341.6385204774106,399,active,1,0.2220135930909628
218.24068114814136,39,794.0048777871206,1650,197,0,7,5,blacklist,401.9214742951301,451,inactive,1,0.7847744181855565
450.33105000617536,17,351.5562023943437,378,253,1,6,3,whitelist,381.3839341864431,558,active,0,0.11175176812891674
839.6216954091549,17,862.206696334584,1366,240,1,3,6,blacklist,109.03416174498909,456,inactive,1,0.5405417501972077
643.6929841029241,10,965.081421685164,2488,154,0,9,2,whitelist,17.87500534838954,432,inactive,1,0.020940824301843186
207.87363609204655,14,356.45458206642246,2231,64,1,3,9,blacklist,43.924551691565725,393,active,0,0.26168836228593717
639.8795030877102,12,91.38092970806133,184,58,0,8,9,blacklist,159.308320856758,635,inactive,0,0.29204141339193157
181.5987746396372,26,68.73413062032708,2537,126,0,2,1,whitelist,40.43528803947627,619,active,1,0.7148692463876278
932.8477538018305,14,375.51860462228484,2866,29,1,3,1,blacklist,259.09595405668836,560,active,0,0.3679137685020173
312.2889670272473,17,110.53172279577217,3308,54,1,4,4,whitelist,246.48741050217836,607,active,1,0.20578940737863227
535.6564113966483,21,310.12401840368517,3301,259,1,1,1,blacklist,421.90484847701737,501,active,1,0.599688716726505
722.3897921799191,48,843.5586341012829,3345,200,1,2,5,blacklist,418.49359235246703,747,inactive,0,0.7806040534129126
797.450671713174,42,394.3123334841663,1833,99,0,4,1,whitelist,428.49169075179105,585,inactive,0,0.6172923886728723
747.864899967719,25,143.3039079871834,537,39,0,7,9,whitelist,348.53731572375426,694,inactive,1,0.11338813974462858
337.48323545473255,33,239.05028600843258,3186,301,1,7,2,blacklist,369.0213390038258,487,active,0,0.9661640895462493
502.0416099024738,4,838.1145057565192,1284,48,1,2,1,whitelist,401.0545862924611,831,inactive,0,0.8388890768847161
33.481849491134085,28,807.3384716542812,2810,181,0,2,2,whitelist,139.98259126166613,634,active,0,0.3366200538200763
824.8226538213067,4,47.926127208891444,1170,69,1,4,3,whitelist,89.37028521765062,583,active,1,0.19667024077655193
461.51827968129766,17,158.69844971444712,3460,208,1,2,7,blacklist,258.5364347033103,780,active,1,0.15744121729328542
699.1693898854958,16,476.85630802034973,473,49,0,1,2,whitelist,426.19892048683516,678,active,1,0.3210113975873602
758.4243985259222,9,18.683107906190322,2198,76,1,2,6,whitelist,98.16763284456754,705,active,1,0.6267169799324616
164.377466823975,29,745.9223605490107,1094,85,0,1,7,blacklist,191.18881469486266,473,inactive,0,0.06119017156936024
213.9734040203755,18,600.260625316176,2629,268,0,6,7,blacklist,204.93999484207814,587,inactive,1,0.6495014824498365
499.1445027620844,15,340.781179183518,1145,312,1,4,4,blacklist,480.566844538865,593,inactive,1,0.8434756015858387
26.99831705422821,42,19.217887960450874,3343,7,1,2,9,blacklist,499.0373505004085,487,active,1,0.87920619203449
900.7065116623547,24,726.9934764622624,3166,165,0,8,1,blacklist,56.568043700476686,784,inactive,1,0.21919818407101221
994.8990376425602,45,298.6780468909549,2166,281,0,9,6,whitelist,372.0796777849306,583,inactive,0,0.4403904438581179
494.2452481143977,6,153.92879751235833,3062,317,1,2,3,blacklist,450.45992626178014,707,inactive,1,0.2393502559970554
289.90474985825233,49,524.5576444564679,692,131,0,2,9,whitelist,259.81827050640635,587,active,0,0.016467785146015212
220.0709712218878,33,964.8903100221328,1066,219,0,1,3,whitelist,264.37493364095485,735,inactive,0,0.6382702925118235
509.1108871452873,48,984.4948995420407,692,301,1,9,2,blacklist,184.37123247004138,360,active,0,0.6309288544065836
196.35017105524372,26,341.9893119789152,1288,208,1,1,6,whitelist,97.38986595092214,463,inactive,1,0.890086059778133
67.07869999055282,8,73.53955119313594,1557,183,0,5,1,whitelist,131.85851198675385,824,active,1,0.12757644240567279
264.25883897375917,36,95.29598001782891,1568,331,1,1,2,blacklist,357.64656598547106,530,active,0,0.688564451334944
417.5169504471973,44,518.9574390610584,2906,292,1,7,4,blacklist,315.2213122564291,659,inactive,0,0.866509322553807
378.0409544306385,15,760.697251081081,2411,277,0,1,4,whitelist,219.3572335194716,346,active,1,0.5925246531361082
714.7999705488899,34,48.247512993357056,1067,211,1,5,5,whitelist,90.22297470157542,639,active,1,0.7328838255940832
588.0311202523387,27,454.33907385621563,2885,143,1,5,8,whitelist,22.804839085012908,730,inactive,1,0.8079320868098769
80.0282941765489,24,424.33723494569807,1752,4,1,8,3,whitelist,367.4961312245994,616,inactive,1,0.7312746497477403
832.8150710789877,8,238.7632121783545,2664,23,1,5,8,whitelist,380.4309447852144,301,inactive,1,0.9988678802644125
